idpif,superficie_arbolada,superficie_no_arbolada,Fecha,Longitud,Latitud,INCENDIO,Altitud,Pendiente,Orientacion,NDVI,LandCover,Temp_C,Lluvia_mm,Viento_U
937082,0.0,7.0,2002-07-05,-2.5522081100648184,38.70438641417381,1,942.0,3.0413812651491097,260.5376777919744,2.1230000000000002e-05,10.0,20.076562500000023,0.0012814989531761967,0.1937408447265625
937083,1.0,0.0,2002-07-05,-2.495980796058006,38.68644948228135,1,903.0,1.118033988749895,243.43494882292202,2.216e-05,10.0,19.598046875000023,0.0012814989531761967,-0.4507904052734375
937085,0.5,0.5,2002-07-09,-1.6174854603689277,39.26432056269303,1,697.0,2.0615528128088303,75.96375653207353,1.947e-05,12.0,20.117578125000023,0.2765059471130371,-1.982147216796875
937086,0.0,4.0,2002-07-12,-2.5052554157694065,39.00317209542676,1,987.0,1.8027756377319946,123.69006752597979,1.677e-05,12.0,20.113183593750023,0.0004410743486005231,-1.0096282958984375
937087,0.15,0.0,2002-07-13,-2.6329304439999563,38.78323178839423,1,1023.0,0.5,270.0,3.171e-05,7.0,23.006738281250023,0.00973343867372023,2.0235748291015625
937089,6.0,10.0,2002-07-18,-1.6248336104839882,39.04797336819477,1,766.0,2.23606797749979,116.56505117707799,2.635e-05,7.0,19.240380859375023,0.0004261731874066754,-1.4134368896484375
937091,0.0,0.6,2002-07-21,-2.305832734117876,38.76120922357083,1,1008.0,14.983324063771697,334.29004621918875,3.757e-05,7.0,22.025292968750023,0.0008821486972010462,-0.8577423095703125
937092,0.0,1.2,2002-07-22,-2.5484979592175656,38.77310438450249,1,1006.0,0.5,0.0,3.101e-05,10.0,21.893090820312523,0.07231831841636449,1.731658935546875
937093,0.0,0.05,2002-07-24,-1.8263969047161104,38.78972886852356,1,799.0,0.5,90.0,2.034e-05,12.0,20.962548828125023,0.0004351138045421976,1.7572784423828125
937098,1.0,0.0,2002-08-06,-1.800376383222162,39.15843722886184,1,626.0,2.1213203435596424,315.0,2.817e-05,12.0,23.138330078125023,0.015521049135713838,2.9115753173828125
937099,0.0,0.6,2002-08-06,-1.3260281039796762,39.269892555066335,1,629.0,3.3541019662496847,26.56505117707799,2.6790000000000003e-05,7.0,24.187158203125023,0.02103447877743747,2.7123565673828125
937100,0.0,0.2,2002-08-11,-2.44458195323368,38.777577073808224,1,993.0,1.5811388300841898,251.56505117707798,2.461e-05,10.0,18.720117187500023,0.5914211506024003,1.219940185546875
937102,1.0,0.0,2002-08-15,-1.536593395631878,39.4028107280593,1,636.0,4.272001872658765,249.44395478041653,4.093e-05,9.0,22.839501953125023,0.04127361171413213,-0.86712646484375
937103,0.5,0.0,2002-08-15,-1.5188801325854016,39.39687409913456,1,624.0,3.0413812651491097,9.462322208025617,5.673e-05,9.0,22.839501953125023,0.04127361171413213,-0.86712646484375
937105,1.5,0.0,2002-08-17,-1.1907754359056033,39.29161959316519,1,500.0,6.5,292.61986494804046,5.856e-05,9.0,20.643823242187523,0.46056805877014995,-0.6443023681640625
937108,0.0,3.0,2002-08-21,-2.5622469513786994,39.20547468577119,1,745.0,0.5,270.0,2.3440000000000003e-05,7.0,25.113549804687523,0.0004275231049177819,0.1174774169921875
